layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 0.500000 252.000000 
1.000000 1.500000 252.000000 
1.000000 6.000000 114.000000 
1.000000 6.000000 114.000000 
1.000000 3.000000 201.000000 
1.000000 3.000000 320.000000 
1.000000 4.000000 236.000000 
1.000000 6.000000 236.000000 
1.000000 24.000000 369.000000 
1.000000 0.200000 369.000000 
1.000000 7.800000 291.000000 
2.000000 0.200000 291.000000 
3.000000 5.800000 266.000000 
3.000000 14.000000 254.000000 
