Gc(J/m^2)	P
2.4202228735952076	0.047965988765023004
2.4335333733382183	0.04729469931162822
2.446843873081229	0.046634515117779496
2.4601543728242397	0.04598522361358026
2.4734648725672503	0.04534661684614305
2.4867753723102615	0.04471849136790085
2.500085872053272	0.04410064812786829
2.513396371796283	0.04349289236577314
2.5267068715392935	0.042895033508973945
2.540017371282304	0.042306885072087796
2.553327871025315	0.041728264559250716
2.5666383707683256	0.04115899336893625
2.5799488705113367	0.04059889670126182
2.5932593702543474	0.04004780346771242
2.606569869997358	0.039505546203213004
2.6198803697403688	0.0389719609804855
2.6331908694833794	0.03844688732662582
2.64650136922639	0.03793016814183847
2.659811868969401	0.03742164962027039
2.673122368712412	0.03692118117288312
2.6864328684554226	0.03642861535230879
2.6997433681984333	0.03594380777963435
2.713053867941444	0.035466617073060314
2.7263643676844547	0.03499690477838158
2.7396748674274654	0.03453453530124284
2.752985367170476	0.034079375841115644
2.766295866913487	0.03363129632695283
2.779606366656498	0.03319016935447361
2.7929168663995085	0.03275587012503345
2.806227366142519	0.032328276386036414
2.81953786588553	0.03190726837284863
2.8328483656285406	0.03149272875216891
2.8461588653715513	0.031084542566821027
2.8594693651145624	0.030682597181925675
2.872779864857573	0.030286782232415876
2.8860903646005838	0.029896989571860044
2.8994008643435945	0.029513113222556453
2.912711364086605	0.029135049326864948
2.926021863829616	0.02876269609974369
2.939332363572627	0.028395953782456185
2.9526428633156376	0.028034724597420402
2.9659533630586483	0.027678912704165892
2.979263862801659	0.027328424156372932
2.9925743625446697	0.026983166859961383
3.0058848622876804	0.02664305053220395
3.019195362030691	0.026307986661835203
3.032505861773702	0.025977888470130495
3.045816361516713	0.025652670872928995
3.0591268612597236	0.025332250443575344
3.0724373610027342	0.025016545376757682
3.085747860745745	0.02470547545321522
3.0990583604887556	0.024398962005295677
3.1123688602317663	0.024096927883338504
3.1256793599747774	0.02379929742286291
3.138989859717788	0.023505996412539254
3.152300359460799	0.023216952062924512
3.1656108592038095	0.0229320929759399
3.17892135894682	0.02265134911507405
3.192231858689831	0.0223746517762905
3.2055423584328415	0.022101933559622977
3.2188528581758526	0.0218331283414398
3.2321633579188633	0.02156817124736099
3.245473857661874	0.021306998625810203
3.2587843574048847	0.021049548022186504
3.2720948571478954	0.0207957581536391
3.285405356890906	0.020545568884430043
3.2987158566339168	0.020298921201870823
3.312026356376928	0.020055757192815937
3.3253368561199386	0.019816020020701597
3.3386473558629493	0.019579653903115446
3.35195785560596	0.019346604089882202
3.3652683553489706	0.019116816841654116
3.3785788550919813	0.018890239408993148
3.391889354834992	0.018666820011930985
3.405199854578003	0.018446507819997682
3.418510354321014	0.01822925293270461
3.4318208540640245	0.018015006360471708
3.445131353807035	0.017803720005987844
3.458441853550046	0.017595346645993715
3.4717523532930565	0.017389839913475313
3.485062853036067	0.017187154280261074
3.4983733527790783	0.016987245040008148
3.511683852522089	0.016790068291573035
3.5249943522650997	0.01659558092275304
3.5383048520081104	0.016403740594392757
3.551615351751121	0.01621450572484351
3.5649258514941318	0.01602783547477038
3.5782363512371425	0.01584368973229555
3.5915468509801536	0.015662029098471697
3.6048573507231643	0.015482814873075568
3.618167850466175	0.015306009040716995
3.6314783502091856	0.015131574257251534
3.6447888499521963	0.014959473836493764
3.658099349695207	0.014789671737220234
3.6714098494382177	0.014622132550457967
3.684720349181229	0.014456821487050298
3.6980308489242395	0.01429370436549282
3.71134134866725	0.014132747600034912
3.724651848410261	0.013973918189038259
3.7379623481532716	0.013817183703588976
3.7512728478962822	0.013662512276353511
3.764583347639293	0.01350987259067693
3.777893847382304	0.013359233869914666
3.7912043471253147	0.013210565866992985
3.8045148468683254	0.01306383885419371
3.817825346611336	0.012919023613156999
3.831135846354347	0.012776091425097613
3.8444463460973575	0.01263501406122891
3.857756845840368	0.012495763773390789
3.8710673455833793	0.0123583132848758
3.88437784532639	0.012222635781449886
3.8976883450694007	0.012088704902561753
3.9109988448124113	0.011956494732738743
3.924309344555422	0.011825979793162023
3.9376198442984327	0.011697135033419404
3.9509303440414434	0.01156993582343091
3.9642408437844545	0.01144435794554266
3.977551343527465	0.011320377586784947
3.990861843270476	0.011197971331293188
4.004172343013487	0.011077116152883981
4.017482842756497	0.010957789407786578
4.030793342499508	0.010839968827524138
4.044103842242518	0.010723632511941528
4.057414341985529	0.010608758922377004
4.0707248417285395	0.010495326874974342
4.084035341471551	0.010383315534131965
4.097345841214562	0.010272704406085631
4.110656340957572	0.010163473332623019
4.123966840700583	0.010055602484925874
4.137277340443593	0.009949072357537836
4.1505878401866045	0.00984386376245372
4.163898339929615	0.009739957823330037
4.177208839672626	0.009637335969811422
4.190519339415637	0.009535979931971639
4.203829839158647	0.009435871734867263
4.217140338901658	0.009336993693199735
4.230450838644669	0.009239328406085545
4.24376133838768	0.009142858751930216
4.25707183813069	0.009047567883405216
4.270382337873701	0.008953439222524562
4.283692837616712	0.008860456455820342
4.2970033373597225	0.008768603529612284
4.310313837102734	0.008677864645373123
4.323624336845744	0.008588224255184018
4.336934836588755	0.008499667057280447
4.350245336331765	0.00841217799168581
4.363555836074776	0.008325742235930633
4.3768663358177875	0.008240345200855925
4.390176835560798	0.008155972526498578
4.403487335303809	0.008072610078057596
4.416797835046819	0.00799024394193859
4.43010833478983	0.007908860421875219
4.4434188345328405	0.007828446035126557
4.456729334275852	0.00774898750874764
4.470039834018863	0.007670471775932497
4.483350333761873	0.00759288597242791
4.496660833504884	0.007516217433015671
4.509971333247894	0.007440453688063675
4.5232818329909055	0.007365582460142295
4.536592332733916	0.007291591660706032
4.549902832476927	0.007218469386838455
4.563213332219938	0.007146203918059868
4.576523831962948	0.007074783713194699
4.589834331705959	0.007004197407299961
4.60314483144897	0.006934433808650886
4.616455331191981	0.006865481895783732
4.629765830934991	0.00679733081459577
4.643076330678002	0.006729969875498232
4.656386830421013	0.006663388550624427
4.669697330164023	0.006597576471089606
4.683007829907035	0.006532523424302217
4.696318329650045	0.006468219351326021
4.709628829393056	0.006404654344291161
4.722939329136066	0.006341818643853858
4.736249828879077	0.006279702636703299
4.749560328622088	0.006218296853114369
4.762870828365099	0.006157591964547349
4.77618132810811	0.006097578781290136
4.78949182785112	0.006038248250145317
4.802802327594131	0.0059795914521599824
4.816112827337141	0.005921599600396843
4.8294233270801525	0.005864264037746203
4.842733826823164	0.005807576234779233
4.856044326566174	0.005751527787638988
4.869354826309185	0.0056961104159715115
4.882665326052195	0.005641315960893678
4.895975825795206	0.00558713638299857
4.909286325538217	0.005533563760396931
4.922596825281228	0.0054805902867944845
4.935907325024239	0.005428208269603663
4.949217824767249	0.00537641012808987
4.96252832451026	0.005325188391551272
4.9758388242532705	0.00527453569753078
4.989149323996282	0.0052244447900613444
5.002459823739292	0.0051749085179413346
5.015770323482303	0.005125919833042336
5.029080823225314	0.0050774717886461485
5.042391322968324	0.005029557537811757
5.0557018227113355	0.004982170331772062
5.069012322454346	0.004935303518358025
5.082322822197357	0.0048889505404520195
5.095633321940367	0.00484310493446749
5.108943821683378	0.004797760328856482
5.122254321426389	0.0047529104426433655
5.1355648211694	0.004708549083983549
5.148875320912411	0.0046646701487489395
5.162185820655421	0.0046212676191375035
5.175496320398432	0.004578335562307023
5.188806820141442	0.0045358681290335046
5.2021173198844535	0.004493859552392343
5.215427819627465	0.0044523041464634705
5.228738319370475	0.0044111963050578185
5.242048819113486	0.004370530500466763
5.255359318856496	0.004330301282233551
5.268669818599507	0.004290503275944935
5.281980318342518	0.00425113118204512
5.295290818085529	0.004212179774668923
5.30860131782854	0.004173643900496016
5.32191181757155	0.004135518477624278
5.335222317314561	0.004097798494462901
5.348532817057571	0.004060479008644369
5.361843316800583	0.004023555145955204
5.375153816543593	0.003987022099284587
5.388464316286604	0.003950875127591402
5.401774816029615	0.003915109554888718
5.415085315772625	0.003879720769245587
5.428395815515636	0.003844704221805606
5.441706315258647	0.0038100554258224673
5.455016815001658	0.0037757699557116053
5.468327314744668	0.003741843446117832
5.481637814487679	0.0037082715909990682
5.49494831423069	0.003675050142724956
5.5082588139737005	0.0036421749111908985
5.521569313716712	0.0036096417629476463
5.534879813459722	0.0035774466203437605
5.548190313202733	0.0035455854606846193
5.561500812945743	0.0035140543154035253
5.574811312688754	0.003482849269247801
5.5881218124317655	0.0034519664594783173
5.601432312174776	0.003421402075081792
5.614742811917787	0.0033911523559964074
5.628053311660797	0.0033612135923510866
5.641363811403808	0.0033315821237155374
5.6546743111468185	0.0033022543383646186
5.66798481088983	0.0032732266725535863
5.681295310632841	0.0032444956098058864
5.694605810375851	0.0032160576802120477
5.707916310118862	0.003187909459741123
5.721226809861872	0.003160047569561897
5.7345373096048835	0.003132468675376865
5.747847809347895	0.0031051694867656465
5.761158309090905	0.0030781467565402787
5.774468808833916	0.0030513972801098355
5.787779308576926	0.0030249178948565936
5.801089808319937	0.002998705479521302
5.814400308062948	0.0029727569535991094
5.827710807805959	0.002947069276744596
5.84102130754897	0.00292163944818713
5.85433180729198	0.0028964645061553274
5.867642307034991	0.002871541527310395
5.8809528067780015	0.0028468676261893533
5.894263306521013	0.002822439954656475
5.907573806264023	0.0027982557013640497
5.920884306007034	0.0027743120912211428
5.934194805750045	0.002750606384872012
5.947505305493055	0.002727135878180853
5.9608158052360665	0.0027038979017273146
5.974126304979077	0.0026808898203074527
5.987436804722088	0.0026581090324445666
6.000747304465098	0.002635552969907029
6.014057804208109	0.0026132190972331104
6.02736830395112	0.0025911049112647966
6.040678803694131	0.002569207940687157
6.053989303437142	0.0025475257455770395
6.067299803180152	0.0025260559169565378
6.080610302923163	0.0025047960763556754
6.093920802666173	0.0024837438753803065
6.107231302409184	0.0024628969952875668
6.120541802152196	0.0024422531465677633
6.133852301895206	0.002421810068533148
6.147162801638217	0.0024015655289120197
6.160473301381227	0.0023815173234505993
6.173783801124238	0.0023616632755201206
6.1870943008672485	0.002342001235729918
6.20040480061026	0.0023225290815476196
6.213715300353271	0.002303244716923336
6.227025800096281	0.0022841460719218443
6.240336299839292	0.002265231102358767
6.253646799582302	0.0022464977894426363
6.2669572993253135	0.00222794413942351
6.280267799068324	0.0022095681832455805
6.293578298811335	0.0021913679762060045
6.306888798554346	0.0021733415976186166
6.320199298297356	0.002155487150482638
6.333509798040367	0.0021378027611571593
6.346820297783378	0.00212028657903951
6.360130797526389	0.0021029367762490647
6.373441297269399	0.0020857515473164945
6.38675179701241	0.0020687291088763438
6.400062296755421	0.002051867699365051
6.4133727964984315	0.002035165578724296
6.426683296241443	0.002018621028106682
6.439993795984453	0.0020022323495884065
6.453304295727464	0.0019859978658842703
6.466614795470474	0.0019699159200678995
6.479925295213485	0.0019539848752960776
6.4932357949564965	0.0019382031145369627
6.506546294699507	0.0019225690403027462
6.519856794442518	0.0019070810743856415
6.533167294185528	0.0018917376575986466
6.546477793928539	0.0018765372495197497
6.5597882936715495	0.0018614783282395742
6.573098793414561	0.001846559390113467
6.586409293157572	0.0018317789495168046
6.599719792900582	0.0018171355386040755
6.613030292643593	0.0018026277070715135
6.626340792386603	0.0017882540219233967
6.6396512921296145	0.0017740130672410093
6.652961791872625	0.0017599034439564898
6.666272291615636	0.0017459237696284546
6.679582791358647	0.00173207267822173
6.692893291101657	0.001718348819890303
6.706203790844668	0.00170475086076316
6.719514290587679	0.0016912774827335664
6.73282479033069	0.00167792738325101
6.7461352900737	0.001664699275116699
6.759445789816711	0.0016515918862816115
6.772756289559722	0.0016386039596475444
6.786066789302732	0.0016257342528712693
6.799377289045744	0.0016129815381713541
6.812687788788754	0.0016003446021378709
6.825998288531765	0.0015878222455445457
6.839308788274775	0.0015754132831641288
6.852619288017786	0.001563116543585985
6.865929787760797	0.001550930869036793
6.879240287503808	0.0015388551152031305
6.892550787246819	0.0015268881510569488
6.905861286989829	0.0015150288586841532
6.91917178673284	0.0015032761331144062
6.93248228647585	0.0014916288821543722
6.9457927862188615	0.0014800860262228488
6.959103285961873	0.0014686464981886749
6.972413785704883	0.001457309243210192
6.985724285447894	0.0014460732185779257
6.999034785190904	0.0014349373935583776
7.012345284933915	0.0014239007492415912
7.025655784676926	0.0014129622783890516
7.038966284419937	0.001402120985285471
7.052276784162948	0.0013913758855909064
7.065587283905958	0.0013807260061967641
7.078897783648969	0.0013701703850824698
7.0922082833919795	0.0013597080711748033
7.105518783134991	0.0013493381242087876
7.118829282878001	0.0013390596145913536
7.132139782621012	0.0013288716232656705
7.145450282364023	0.0013187732415784748
7.158760782107033	0.001308763571148619
7.1720712818500445	0.0012988417237378425
7.185381781593055	0.0012890068211227623
7.198692281336066	0.0012792579949696403
7.212002781079076	0.0012695943867095938
7.225313280822087	0.0012600151474169152
7.238623780565098	0.0012505194376875028
7.251934280308109	0.001241106427520955
7.26524478005112	0.001231775296202109
7.27855527979413	0.0012225252321861335
7.291865779537141	0.0012133554329837315
7.305176279280151	0.0012042651050488962
7.3184867790231625	0.001195253463667889
7.331797278766174	0.001186319732849439
7.345107778509184	0.0011774631452169393
7.358418278252195	0.0011686829419019773
7.371728777995205	0.0011599783724389745
7.385039277738216	0.0011513486946616025
7.398349777481227	0.0011427931746006426
7.411660277224238	0.0011343110863831773
7.424970776967249	0.001125901712132782
7.438281276710259	0.001117564341871824
7.45159177645327	0.0011092982734243195
7.46490227619628	0.0011011028123205646
7.478212775939292	0.0010929772717028774
7.491523275682302	0.0010849209722327835
7.504833775425313	0.0010769332419990896
7.518144275168324	0.0010690134164278442
7.531454774911334	0.0010611608381927429
7.544765274654345	0.0010533748571269763
7.558075774397356	0.0010456548301368551
7.571386274140367	0.0010380001211158785
7.584696773883377	0.0010304101008599131
7.598007273626388	0.0010228841469844818
7.611317773369399	0.0010154216438414965
7.6246282731124095	0.001008021982438989
7.637938772855421	0.0010006845603602876
7.651249272598431	0.000993408781685412
7.664559772341442	0.0009861940569128036
7.677870272084452	0.0009790398028823866
7.691180771827463	0.0009719454426998508
7.7044912715704745	0.0009649104056610458
7.717801771313485	0.0009579341271790387
7.731112271056496	0.0009510160487101738
7.744422770799506	0.0009441556176823518
7.757733270542517	0.000937352287424309
7.7710437702855275	0.0009306055170950067
7.784354270028539	0.0009239147716144647
7.79766476977155	0.0009172795215957041
7.81097526951456	0.0009106992432772465
7.824285769257571	0.0009041734184562777
7.837596269000581	0.0008977015344231454
7.8509067687435925	0.0008912830838967434
7.864217268486603	0.0008849175649602303
7.877527768229614	0.0008786044809983018
7.890838267972625	0.0008723433406340186
7.904148767715635	0.0008661336576684109
7.917459267458646	0.0008599749510188603
7.930769767201657	0.0008538667446597037
7.944080266944668	0.0008478085675627245
7.957390766687678	0.0008417999536389775
7.970701266430689	0.0008358404416811682
7.9840117661737	0.0008299295753063651
7.9973222659167105	0.0008240669029005998
8.010632765659722	0.0008182519775625785
8.023943265402732	0.0008124843570493923
8.037253765145744	0.000806763603722449
8.050564264888754	0.000801089284494072
8.063874764631766	0.000795460970774986
8.077185264374776	0.000789878238421915
8.090495764117787	0.0007843406676867337
8.103806263860797	0.0007788478431657309
8.117116763603809	0.0007733993537490935
8.130427263346819	0.0007679947925721686
8.14373776308983	0.00076263375696628
8.157048262832841	0.0007573158484106557
8.170358762575852	0.0007520406724851325
8.183669262318862	0.0007468078388227495
8.196979762061872	0.0007416169610637846
8.210290261804884	0.0007364676568100137
8.223600761547894	0.0007313595475791912
8.236911261290905	0.0007262922587607523
8.250221761033917	0.0007212654195715151
8.263532260776927	0.0007162786630124929
8.276842760519937	0.0007113316258257063
8.290153260262947	0.0007064239484516621
8.30346376000596	0.0007015552749877196
8.31677425974897	0.0006967252531464574
8.33008475949198	0.0006919335342153721
8.343395259234992	0.0006871797730155782
8.356705758978002	0.0006824636278630614
8.370016258721012	0.0006777847605285992
8.383326758464023	0.0006731428361989034
8.396637258207035	0.0006685375234387614
8.409947757950045	0.0006639684941527335
8.423258257693055	0.0006594354235477384
8.436568757436067	0.0006549379900964158
8.449879257179077	0.000650475875499934
8.463189756922088	0.0006460487646529067
8.476500256665098	0.0006416563456068669
8.48981075640811	0.0006372983095355167
8.50312125615112	0.0006329743506998664
8.51643175589413	0.0006286841664143727
8.529742255637142	0.0006244274570120778
8.543052755380153	0.0006202039258120795
8.556363255123163	0.0006160132790857809
8.569673754866173	0.0006118552260248045
8.582984254609185	0.00060772947870813
8.596294754352195	0.0006036357520706748
8.609605254095205	0.0005995737638716525
8.622915753838218	0.000595543234663154
8.636226253581228	0.0005915438877601709
8.649536753324238	0.0005875754492092877
8.662847253067248	0.0005836376477594829
8.67615775281026	0.0005797302148321526
8.68946825255327	0.0005758528844916899
8.70277875229628	0.0005720053934170632
8.716089252039293	0.0005681874808726173
8.729399751782303	0.0005643988886803175
8.742710251525313	0.0005606393611918836
8.756020751268323	0.0005569086452608119
8.769331251011335	0.0005532064902156186
8.782641750754346	0.0005495326478325291
8.795952250497356	0.0005458868723094978
8.809262750240368	0.0005422689202393416
8.822573249983378	0.0005386785505838709
8.835883749726388	0.0005351155246489103
8.849194249469399	0.0005315796060582079
8.86250474921241	0.0005280705607286773
8.875815248955421	0.0005245881568457511
8.889125748698431	0.0005211321648391776
8.902436248441443	0.0005177023573581518
8.915746748184453	0.0005142985092483343
8.929057247927464	0.0005109203975275367
8.942367747670474	0.0005075678013628515
8.955678247413486	0.0005042405020478924
8.968988747156496	0.0005009382829790354
8.982299246899506	0.0004976609296342138
8.995609746642518	0.0004944082295497143
9.008920246385529	0.0004911799722986387
9.022230746128539	0.00048797594946947687
9.03554124587155	0.0004847959546440128
9.048851745614561	0.000481639783376564
9.062162245357571	0.00047850723317310884
9.075472745100582	0.00047539810347030365
9.088783244843594	0.00047231219561516546
9.102093744586604	0.00046924931284497706
9.115404244329614	0.00046620926026708087
9.128714744072624	0.00046319184483933906
9.142025243815636	0.0004601968753504826
9.155335743558647	0.00045722416240079333
9.168646243301657	0.00045427351838311925
9.181956743044669	0.0004513447574641116
9.19526724278768	0.0004484376955654623
9.20857774253069	0.000445552150345363
9.2218882422737	0.00044268794118085264
9.235198742016712	0.00043984488914905473
9.248509241759722	0.0004370228170099688
9.261819741502732	0.0004342215491887069
9.275130241245744	0.0004314409117581741
9.288440740988754	0.00042868073242163796
9.301751240731765	0.0004259408404962972
9.315061740474775	0.00042322106689574035
9.328372240217787	0.00042052124411429137
9.341682739960797	0.0004178412062095793
9.354993239703807	0.0004151807887872172
9.36830373944682	0.00041253982898425967
9.38161423918983	0.00040991816545343784
9.39492473893284	0.00040731563834750517
9.40823523867585	0.0004047320893040274
9.421545738418862	0.0004021673614296173
9.434856238161872	0.0003996212992852799
9.448166737904883	0.0003970937488707582
9.461477237647895	0.0003945845576106555
9.474787737390905	0.000392093574338892
9.488098237133915	0.0003896206492851606
9.501408736876925	0.0003871656340594942
9.514719236619937	0.0003847283816393876
9.528029736362948	0.0003823087463549202
9.541340236105958	0.00037990658387521137
9.55465073584897	0.0003775217511946538
9.56796123559198	0.00037515410661992377
9.58127173533499	0.00037280350975577026
9.594582235078	0.0003704698214923585
9.607892734821013	0.0003681529039922804
9.621203234564023	0.00036585262067712065
9.634513734307033	0.0003635688362153555
9.647824234050045	0.00036130141650925207
9.661134733793055	0.0003590502286823227
9.674445233536066	0.00035681514106744583
9.687755733279076	0.0003545960231940981
9.701066233022088	0.00035239274577691937
9.714376732765098	0.00035020518070294493
9.727687232508108	0.0003480332010205034
9.74099773225112	0.00034587668092733725
9.75430823199413	0.0003437354957589456
9.76761873173714	0.00034160952197703764
9.780929231480151	0.00033949863715876383
9.794239731223163	0.0003374027199849472
9.807550230966173	0.00033532165022931437
9.820860730709184	0.00033325530874761533
9.834171230452196	0.0003312035774667432
9.847481730195206	0.0003291663393739652
9.860792229938216	0.0003271434785064864
9.874102729681226	0.00032513487994101364
9.887413229424238	0.0003231404297833196
9.900723729167249	0.0003211600151580285
9.914034228910259	0.0003191935241985133
9.92734472865327	0.0003172408460367926
9.940655228396281	0.00031530187079398253
9.953965728139291	0.000313376489570083
9.967276227882301	0.0003114645944346517
9.980586727625314	0.00030956607841692296
9.993897227368324	0.0003076808354964822
10.007207727111334	0.0003058087605940507
10.020518226854346	0.0003039497495619381
10.033828726597356	0.00030210369917482716
10.047139226340366	0.0003002705071213363
10.060449726083377	0.00029845007199424956
10.073760225826389	0.0002966422932820789
10.087070725569399	0.0002948470713601825
10.10038122531241	0.0002930643074821049
10.113691725055421	0.0002912939037711393
10.127002224798431	0.00028953576321155694
10.140312724541442	0.00028778978964028035
10.153623224284452	0.00028605588773866764
10.166933724027464	0.0002843339630242969
10.180244223770474	0.0002826239218426396
10.193554723513484	0.0002809256713592889
10.206865223256496	0.0002792391195517441
10.220175722999507	0.0002775641752017499
10.233486222742517	0.0002759007478871922
10.246796722485527	0.0002742487479748812
10.26010722222854	0.00027260808661244695
10.27341772197155	0.00027097867572090095
10.28672822171456	0.00026936042798741955
10.300038721457572	0.00026775325685757245
10.313349221200582	0.00026615707652855036
10.326659720943592	0.00026457180194117136
10.339970220686602	0.0002629973487734416
10.353280720429614	0.0002614336334332279
10.366591220172625	0.00025988057305093015
10.379901719915635	0.0002583380854731532
10.393212219658647	0.0002568060892553792
10.406522719401657	0.0002552845036551954
10.419833219144667	0.00025377324862607686
10.433143718887678	0.0002522722448099479
10.44645421863069	0.00025078141353140904
10.4597647183737	0.0002493006767906314
10.47307521811671	0.00024782995725725065
10.486385717859722	0.0002463691782640387
10.499696217602732	0.00024491826380013126
