Gc(J/m^2)	probability
2.4202228735952076	0.952034011234977
2.4335333733382183	0.9527053006883718
2.446843873081229	0.9533654848822205
2.4601543728242397	0.9540147763864197
2.4734648725672503	0.954653383153857
2.4867753723102615	0.9552815086320992
2.500085872053272	0.9558993518721317
2.513396371796283	0.9565071076342269
2.5267068715392935	0.957104966491026
2.540017371282304	0.9576931149279122
2.553327871025315	0.9582717354407493
2.5666383707683256	0.9588410066310638
2.5799488705113367	0.9594011032987382
2.5932593702543474	0.9599521965322876
2.606569869997358	0.960494453796787
2.6198803697403688	0.9610280390195145
2.6331908694833794	0.9615531126733742
2.64650136922639	0.9620698318581615
2.659811868969401	0.9625783503797296
2.673122368712412	0.9630788188271169
2.6864328684554226	0.9635713846476912
2.6997433681984333	0.9640561922203656
2.713053867941444	0.9645333829269397
2.7263643676844547	0.9650030952216184
2.7396748674274654	0.9654654646987572
2.752985367170476	0.9659206241588844
2.766295866913487	0.9663687036730472
2.779606366656498	0.9668098306455264
2.7929168663995085	0.9672441298749666
2.806227366142519	0.9676717236139636
2.81953786588553	0.9680927316271514
2.8328483656285406	0.9685072712478311
2.8461588653715513	0.968915457433179
2.8594693651145624	0.9693174028180743
2.872779864857573	0.9697132177675841
2.8860903646005838	0.97010301042814
2.8994008643435945	0.9704868867774435
2.912711364086605	0.970864950673135
2.926021863829616	0.9712373039002563
2.939332363572627	0.9716040462175438
2.9526428633156376	0.9719652754025796
2.9659533630586483	0.9723210872958341
2.979263862801659	0.9726715758436271
2.9925743625446697	0.9730168331400386
3.0058848622876804	0.973356949467796
3.019195362030691	0.9736920133381648
3.032505861773702	0.9740221115298695
3.045816361516713	0.974347329127071
3.0591268612597236	0.9746677495564247
3.0724373610027342	0.9749834546232423
3.085747860745745	0.9752945245467848
3.0990583604887556	0.9756010379947043
3.1123688602317663	0.9759030721166615
3.1256793599747774	0.9762007025771371
3.138989859717788	0.9764940035874607
3.152300359460799	0.9767830479370755
3.1656108592038095	0.9770679070240601
3.17892135894682	0.977348650884926
3.192231858689831	0.9776253482237095
3.2055423584328415	0.977898066440377
3.2188528581758526	0.9781668716585602
3.2321633579188633	0.978431828752639
3.245473857661874	0.9786930013741898
3.2587843574048847	0.9789504519778135
3.2720948571478954	0.9792042418463609
3.285405356890906	0.97945443111557
3.2987158566339168	0.9797010787981292
3.312026356376928	0.9799442428071841
3.3253368561199386	0.9801839799792984
3.3386473558629493	0.9804203460968846
3.35195785560596	0.9806533959101178
3.3652683553489706	0.9808831831583459
3.3785788550919813	0.9811097605910069
3.391889354834992	0.981333179988069
3.405199854578003	0.9815534921800023
3.418510354321014	0.9817707470672954
3.4318208540640245	0.9819849936395283
3.445131353807035	0.9821962799940122
3.458441853550046	0.9824046533540063
3.4717523532930565	0.9826101600865247
3.485062853036067	0.9828128457197389
3.4983733527790783	0.9830127549599919
3.511683852522089	0.983209931708427
3.5249943522650997	0.983404419077247
3.5383048520081104	0.9835962594056072
3.551615351751121	0.9837854942751565
3.5649258514941318	0.9839721645252296
3.5782363512371425	0.9841563102677044
3.5915468509801536	0.9843379709015283
3.6048573507231643	0.9845171851269244
3.618167850466175	0.984693990959283
3.6314783502091856	0.9848684257427485
3.6447888499521963	0.9850405261635062
3.658099349695207	0.9852103282627798
3.6714098494382177	0.985377867449542
3.684720349181229	0.9855431785129497
3.6980308489242395	0.9857062956345072
3.71134134866725	0.9858672523999651
3.724651848410261	0.9860260818109617
3.7379623481532716	0.986182816296411
3.7512728478962822	0.9863374877236465
3.764583347639293	0.9864901274093231
3.777893847382304	0.9866407661300853
3.7912043471253147	0.986789434133007
3.8045148468683254	0.9869361611458063
3.817825346611336	0.987080976386843
3.831135846354347	0.9872239085749024
3.8444463460973575	0.9873649859387711
3.857756845840368	0.9875042362266092
3.8710673455833793	0.9876416867151242
3.88437784532639	0.9877773642185501
3.8976883450694007	0.9879112950974382
3.9109988448124113	0.9880435052672613
3.924309344555422	0.988174020206838
3.9376198442984327	0.9883028649665806
3.9509303440414434	0.9884300641765691
3.9642408437844545	0.9885556420544573
3.977551343527465	0.988679622413215
3.990861843270476	0.9888020286687068
4.004172343013487	0.988922883847116
4.017482842756497	0.9890422105922134
4.030793342499508	0.9891600311724759
4.044103842242518	0.9892763674880585
4.057414341985529	0.989391241077623
4.0707248417285395	0.9895046731250257
4.084035341471551	0.989616684465868
4.097345841214562	0.9897272955939144
4.110656340957572	0.989836526667377
4.123966840700583	0.9899443975150741
4.137277340443593	0.9900509276424622
4.1505878401866045	0.9901561362375463
4.163898339929615	0.99026004217667
4.177208839672626	0.9903626640301886
4.190519339415637	0.9904640200680284
4.203829839158647	0.9905641282651327
4.217140338901658	0.9906630063068003
4.230450838644669	0.9907606715939145
4.24376133838768	0.9908571412480698
4.25707183813069	0.9909524321165948
4.270382337873701	0.9910465607774754
4.283692837616712	0.9911395435441797
4.2970033373597225	0.9912313964703877
4.310313837102734	0.9913221353546269
4.323624336845744	0.991411775744816
4.336934836588755	0.9915003329427196
4.350245336331765	0.9915878220083142
4.363555836074776	0.9916742577640694
4.3768663358177875	0.9917596547991441
4.390176835560798	0.9918440274735014
4.403487335303809	0.9919273899219424
4.416797835046819	0.9920097560580614
4.43010833478983	0.9920911395781248
4.4434188345328405	0.9921715539648734
4.456729334275852	0.9922510124912524
4.470039834018863	0.9923295282240675
4.483350333761873	0.9924071140275721
4.496660833504884	0.9924837825669843
4.509971333247894	0.9925595463119363
4.5232818329909055	0.9926344175398577
4.536592332733916	0.992708408339294
4.549902832476927	0.9927815306131615
4.563213332219938	0.9928537960819401
4.576523831962948	0.9929252162868053
4.589834331705959	0.9929958025927
4.60314483144897	0.9930655661913491
4.616455331191981	0.9931345181042163
4.629765830934991	0.9932026691854042
4.643076330678002	0.9932700301245018
4.656386830421013	0.9933366114493756
4.669697330164023	0.9934024235289104
4.683007829907035	0.9934674765756978
4.696318329650045	0.993531780648674
4.709628829393056	0.9935953456557088
4.722939329136066	0.9936581813561461
4.736249828879077	0.9937202973632967
4.749560328622088	0.9937817031468856
4.762870828365099	0.9938424080354527
4.77618132810811	0.9939024212187099
4.78949182785112	0.9939617517498547
4.802802327594131	0.99402040854784
4.816112827337141	0.9940784003996032
4.8294233270801525	0.9941357359622538
4.842733826823164	0.9941924237652208
4.856044326566174	0.994248472212361
4.869354826309185	0.9943038895840285
4.882665326052195	0.9943586840391063
4.895975825795206	0.9944128636170014
4.909286325538217	0.9944664362396031
4.922596825281228	0.9945194097132055
4.935907325024239	0.9945717917303963
4.949217824767249	0.9946235898719101
4.96252832451026	0.9946748116084487
4.9758388242532705	0.9947254643024692
4.989149323996282	0.9947755552099387
5.002459823739292	0.9948250914820587
5.015770323482303	0.9948740801669577
5.029080823225314	0.9949225282113539
5.042391322968324	0.9949704424621882
5.0557018227113355	0.9950178296682279
5.069012322454346	0.995064696481642
5.082322822197357	0.995111049459548
5.095633321940367	0.9951568950655325
5.108943821683378	0.9952022396711435
5.122254321426389	0.9952470895573566
5.1355648211694	0.9952914509160165
5.148875320912411	0.9953353298512511
5.162185820655421	0.9953787323808625
5.175496320398432	0.995421664437693
5.188806820141442	0.9954641318709665
5.2021173198844535	0.9955061404476077
5.215427819627465	0.9955476958535365
5.228738319370475	0.9955888036949422
5.242048819113486	0.9956294694995332
5.255359318856496	0.9956696987177664
5.268669818599507	0.9957094967240551
5.281980318342518	0.9957488688179549
5.295290818085529	0.9957878202253311
5.30860131782854	0.995826356099504
5.32191181757155	0.9958644815223757
5.335222317314561	0.9959022015055371
5.348532817057571	0.9959395209913556
5.361843316800583	0.9959764448540448
5.375153816543593	0.9960129779007154
5.388464316286604	0.9960491248724086
5.401774816029615	0.9960848904451113
5.415085315772625	0.9961202792307544
5.428395815515636	0.9961552957781944
5.441706315258647	0.9961899445741775
5.455016815001658	0.9962242300442884
5.468327314744668	0.9962581565538822
5.481637814487679	0.9962917284090009
5.49494831423069	0.996324949857275
5.5082588139737005	0.9963578250888091
5.521569313716712	0.9963903582370524
5.534879813459722	0.9964225533796562
5.548190313202733	0.9964544145393154
5.561500812945743	0.9964859456845965
5.574811312688754	0.9965171507307522
5.5881218124317655	0.9965480335405217
5.601432312174776	0.9965785979249182
5.614742811917787	0.9966088476440036
5.628053311660797	0.9966387864076489
5.641363811403808	0.9966684178762845
5.6546743111468185	0.9966977456616354
5.66798481088983	0.9967267733274464
5.681295310632841	0.9967555043901941
5.694605810375851	0.996783942319788
5.707916310118862	0.9968120905402589
5.721226809861872	0.9968399524304381
5.7345373096048835	0.9968675313246231
5.747847809347895	0.9968948305132344
5.761158309090905	0.9969218532434597
5.774468808833916	0.9969486027198902
5.787779308576926	0.9969750821051434
5.801089808319937	0.9970012945204787
5.814400308062948	0.9970272430464009
5.827710807805959	0.9970529307232554
5.84102130754897	0.9970783605518129
5.85433180729198	0.9971035354938447
5.867642307034991	0.9971284584726896
5.8809528067780015	0.9971531323738106
5.894263306521013	0.9971775600453435
5.907573806264023	0.997201744298636
5.920884306007034	0.9972256879087789
5.934194805750045	0.997249393615128
5.947505305493055	0.9972728641218191
5.9608158052360665	0.9972961020982727
5.974126304979077	0.9973191101796925
5.987436804722088	0.9973418909675554
6.000747304465098	0.997364447030093
6.014057804208109	0.9973867809027669
6.02736830395112	0.9974088950887352
6.040678803694131	0.9974307920593128
6.053989303437142	0.997452474254423
6.067299803180152	0.9974739440830435
6.080610302923163	0.9974952039236443
6.093920802666173	0.9975162561246197
6.107231302409184	0.9975371030047124
6.120541802152196	0.9975577468534322
6.133852301895206	0.9975781899314669
6.147162801638217	0.997598434471088
6.160473301381227	0.9976184826765494
6.173783801124238	0.9976383367244799
6.1870943008672485	0.9976579987642701
6.20040480061026	0.9976774709184524
6.213715300353271	0.9976967552830767
6.227025800096281	0.9977158539280782
6.240336299839292	0.9977347688976412
6.253646799582302	0.9977535022105574
6.2669572993253135	0.9977720558605765
6.280267799068324	0.9977904318167544
6.293578298811335	0.997808632023794
6.306888798554346	0.9978266584023814
6.320199298297356	0.9978445128495174
6.333509798040367	0.9978621972388428
6.346820297783378	0.9978797134209605
6.360130797526389	0.9978970632237509
6.373441297269399	0.9979142484526835
6.38675179701241	0.9979312708911237
6.400062296755421	0.997948132300635
6.4133727964984315	0.9979648344212757
6.426683296241443	0.9979813789718933
6.439993795984453	0.9979977676504116
6.453304295727464	0.9980140021341157
6.466614795470474	0.9980300840799321
6.479925295213485	0.9980460151247039
6.4932357949564965	0.998061796885463
6.506546294699507	0.9980774309596973
6.519856794442518	0.9980929189256144
6.533167294185528	0.9981082623424014
6.546477793928539	0.9981234627504803
6.5597882936715495	0.9981385216717604
6.573098793414561	0.9981534406098865
6.586409293157572	0.9981682210504832
6.599719792900582	0.9981828644613959
6.613030292643593	0.9981973722929285
6.626340792386603	0.9982117459780766
6.6396512921296145	0.998225986932759
6.652961791872625	0.9982400965560435
6.666272291615636	0.9982540762303715
6.679582791358647	0.9982679273217783
6.692893291101657	0.9982816511801097
6.706203790844668	0.9982952491392368
6.719514290587679	0.9983087225172664
6.73282479033069	0.998322072616749
6.7461352900737	0.9983353007248833
6.759445789816711	0.9983484081137184
6.772756289559722	0.9983613960403525
6.786066789302732	0.9983742657471287
6.799377289045744	0.9983870184618286
6.812687788788754	0.9983996553978621
6.825998288531765	0.9984121777544555
6.839308788274775	0.9984245867168359
6.852619288017786	0.998436883456414
6.865929787760797	0.9984490691309632
6.879240287503808	0.9984611448847969
6.892550787246819	0.998473111848943
6.905861286989829	0.9984849711413158
6.91917178673284	0.9984967238668856
6.93248228647585	0.9985083711178456
6.9457927862188615	0.9985199139737772
6.959103285961873	0.9985313535018113
6.972413785704883	0.9985426907567898
6.985724285447894	0.9985539267814221
6.999034785190904	0.9985650626064416
7.012345284933915	0.9985760992507584
7.025655784676926	0.998587037721611
7.038966284419937	0.9985978790147145
7.052276784162948	0.9986086241144091
7.065587283905958	0.9986192739938032
7.078897783648969	0.9986298296149175
7.0922082833919795	0.9986402919288252
7.105518783134991	0.9986506618757912
7.118829282878001	0.9986609403854086
7.132139782621012	0.9986711283767343
7.145450282364023	0.9986812267584215
7.158760782107033	0.9986912364288514
7.1720712818500445	0.9987011582762622
7.185381781593055	0.9987109931788772
7.198692281336066	0.9987207420050304
7.212002781079076	0.9987304056132904
7.225313280822087	0.9987399848525831
7.238623780565098	0.9987494805623125
7.251934280308109	0.998758893572479
7.26524478005112	0.9987682247037979
7.27855527979413	0.9987774747678139
7.291865779537141	0.9987866445670163
7.305176279280151	0.9987957348949511
7.3184867790231625	0.9988047465363321
7.331797278766174	0.9988136802671506
7.345107778509184	0.9988225368547831
7.358418278252195	0.998831317058098
7.371728777995205	0.998840021627561
7.385039277738216	0.9988486513053384
7.398349777481227	0.9988572068253994
7.411660277224238	0.9988656889136168
7.424970776967249	0.9988740982878672
7.438281276710259	0.9988824356581282
7.45159177645327	0.9988907017265757
7.46490227619628	0.9988988971876794
7.478212775939292	0.9989070227282971
7.491523275682302	0.9989150790277672
7.504833775425313	0.9989230667580009
7.518144275168324	0.9989309865835722
7.531454774911334	0.9989388391618073
7.544765274654345	0.998946625142873
7.558075774397356	0.9989543451698631
7.571386274140367	0.9989619998788841
7.584696773883377	0.9989695898991401
7.598007273626388	0.9989771158530155
7.611317773369399	0.9989845783561585
7.6246282731124095	0.998991978017561
7.637938772855421	0.9989993154396397
7.651249272598431	0.9990065912183146
7.664559772341442	0.9990138059430872
7.677870272084452	0.9990209601971176
7.691180771827463	0.9990280545573001
7.7044912715704745	0.999035089594339
7.717801771313485	0.999042065872821
7.731112271056496	0.9990489839512898
7.744422770799506	0.9990558443823176
7.757733270542517	0.9990626477125757
7.7710437702855275	0.999069394482905
7.784354270028539	0.9990760852283855
7.79766476977155	0.9990827204784043
7.81097526951456	0.9990893007567228
7.824285769257571	0.9990958265815437
7.837596269000581	0.9991022984655769
7.8509067687435925	0.9991087169161033
7.864217268486603	0.9991150824350398
7.877527768229614	0.9991213955190017
7.890838267972625	0.999127656659366
7.904148767715635	0.9991338663423316
7.917459267458646	0.9991400250489811
7.930769767201657	0.9991461332553403
7.944080266944668	0.9991521914324373
7.957390766687678	0.999158200046361
7.970701266430689	0.9991641595583188
7.9840117661737	0.9991700704246936
7.9973222659167105	0.9991759330970994
8.010632765659722	0.9991817480224374
8.023943265402732	0.9991875156429506
8.037253765145744	0.9991932363962776
8.050564264888754	0.9991989107155059
8.063874764631766	0.999204539029225
8.077185264374776	0.9992101217615781
8.090495764117787	0.9992156593323133
8.103806263860797	0.9992211521568343
8.117116763603809	0.9992266006462509
8.130427263346819	0.9992320052074278
8.14373776308983	0.9992373662430337
8.157048262832841	0.9992426841515893
8.170358762575852	0.9992479593275149
8.183669262318862	0.9992531921611773
8.196979762061872	0.9992583830389362
8.210290261804884	0.99926353234319
8.223600761547894	0.9992686404524208
8.236911261290905	0.9992737077412392
8.250221761033917	0.9992787345804285
8.263532260776927	0.9992837213369875
8.276842760519937	0.9992886683741743
8.290153260262947	0.9992935760515483
8.30346376000596	0.9992984447250123
8.31677425974897	0.9993032747468535
8.33008475949198	0.9993080664657846
8.343395259234992	0.9993128202269844
8.356705758978002	0.9993175363721369
8.370016258721012	0.9993222152394714
8.383326758464023	0.9993268571638011
8.396637258207035	0.9993314624765612
8.409947757950045	0.9993360315058473
8.423258257693055	0.9993405645764523
8.436568757436067	0.9993450620099036
8.449879257179077	0.9993495241245001
8.463189756922088	0.9993539512353471
8.476500256665098	0.9993583436543931
8.48981075640811	0.9993627016904645
8.50312125615112	0.9993670256493001
8.51643175589413	0.9993713158335856
8.529742255637142	0.9993755725429879
8.543052755380153	0.9993797960741879
8.556363255123163	0.9993839867209142
8.569673754866173	0.9993881447739752
8.582984254609185	0.9993922705212919
8.596294754352195	0.9993963642479293
8.609605254095205	0.9994004262361283
8.622915753838218	0.9994044567653368
8.636226253581228	0.9994084561122398
8.649536753324238	0.9994124245507907
8.662847253067248	0.9994163623522405
8.67615775281026	0.9994202697851678
8.68946825255327	0.9994241471155083
8.70277875229628	0.9994279946065829
8.716089252039293	0.9994318125191274
8.729399751782303	0.9994356011113197
8.742710251525313	0.9994393606388081
8.756020751268323	0.9994430913547392
8.769331251011335	0.9994467935097844
8.782641750754346	0.9994504673521675
8.795952250497356	0.9994541131276905
8.809262750240368	0.9994577310797607
8.822573249983378	0.9994613214494161
8.835883749726388	0.9994648844753511
8.849194249469399	0.9994684203939418
8.86250474921241	0.9994719294392713
8.875815248955421	0.9994754118431542
8.889125748698431	0.9994788678351608
8.902436248441443	0.9994822976426418
8.915746748184453	0.9994857014907517
8.929057247927464	0.9994890796024725
8.942367747670474	0.9994924321986371
8.955678247413486	0.9994957594979521
8.968988747156496	0.999499061717021
8.982299246899506	0.9995023390703658
8.995609746642518	0.9995055917704503
9.008920246385529	0.9995088200277014
9.022230746128539	0.9995120240505305
9.03554124587155	0.999515204045356
9.048851745614561	0.9995183602166234
9.062162245357571	0.9995214927668269
9.075472745100582	0.9995246018965297
9.088783244843594	0.9995276878043848
9.102093744586604	0.999530750687155
9.115404244329614	0.9995337907397329
9.128714744072624	0.9995368081551607
9.142025243815636	0.9995398031246495
9.155335743558647	0.9995427758375992
9.168646243301657	0.9995457264816169
9.181956743044669	0.9995486552425359
9.19526724278768	0.9995515623044345
9.20857774253069	0.9995544478496546
9.2218882422737	0.9995573120588191
9.235198742016712	0.999560155110851
9.248509241759722	0.99956297718299
9.261819741502732	0.9995657784508113
9.275130241245744	0.9995685590882418
9.288440740988754	0.9995713192675784
9.301751240731765	0.9995740591595037
9.315061740474775	0.9995767789331043
9.328372240217787	0.9995794787558857
9.341682739960797	0.9995821587937904
9.354993239703807	0.9995848192112128
9.36830373944682	0.9995874601710157
9.38161423918983	0.9995900818345466
9.39492473893284	0.9995926843616525
9.40823523867585	0.999595267910696
9.421545738418862	0.9995978326385704
9.434856238161872	0.9996003787007147
9.448166737904883	0.9996029062511292
9.461477237647895	0.9996054154423893
9.474787737390905	0.9996079064256611
9.488098237133915	0.9996103793507148
9.501408736876925	0.9996128343659405
9.514719236619937	0.9996152716183606
9.528029736362948	0.9996176912536451
9.541340236105958	0.9996200934161248
9.55465073584897	0.9996224782488053
9.56796123559198	0.9996248458933801
9.58127173533499	0.9996271964902442
9.594582235078	0.9996295301785076
9.607892734821013	0.9996318470960077
9.621203234564023	0.9996341473793229
9.634513734307033	0.9996364311637846
9.647824234050045	0.9996386985834907
9.661134733793055	0.9996409497713177
9.674445233536066	0.9996431848589326
9.687755733279076	0.9996454039768059
9.701066233022088	0.9996476072542231
9.714376732765098	0.999649794819297
9.727687232508108	0.9996519667989795
9.74099773225112	0.9996541233190727
9.75430823199413	0.999656264504241
9.76761873173714	0.999658390478023
9.780929231480151	0.9996605013628412
9.794239731223163	0.999662597280015
9.807550230966173	0.9996646783497707
9.820860730709184	0.9996667446912524
9.834171230452196	0.9996687964225333
9.847481730195206	0.999670833660626
9.860792229938216	0.9996728565214935
9.874102729681226	0.999674865120059
9.887413229424238	0.9996768595702167
9.900723729167249	0.999678839984842
9.914034228910259	0.9996808064758015
9.92734472865327	0.9996827591539632
9.940655228396281	0.999684698129206
9.953965728139291	0.9996866235104299
9.967276227882301	0.9996885354055653
9.980586727625314	0.9996904339215831
9.993897227368324	0.9996923191645035
10.007207727111334	0.999694191239406
10.020518226854346	0.9996960502504381
10.033828726597356	0.9996978963008252
10.047139226340366	0.9996997294928787
10.060449726083377	0.9997015499280058
10.073760225826389	0.9997033577067179
10.087070725569399	0.9997051529286398
10.10038122531241	0.9997069356925179
10.113691725055421	0.9997087060962289
10.127002224798431	0.9997104642367884
10.140312724541442	0.9997122102103597
10.153623224284452	0.9997139441122613
10.166933724027464	0.9997156660369757
10.180244223770474	0.9997173760781574
10.193554723513484	0.9997190743286407
10.206865223256496	0.9997207608804483
10.220175722999507	0.9997224358247983
10.233486222742517	0.9997240992521128
10.246796722485527	0.9997257512520251
10.26010722222854	0.9997273919133876
10.27341772197155	0.9997290213242791
10.28672822171456	0.9997306395720126
10.300038721457572	0.9997322467431424
10.313349221200582	0.9997338429234714
10.326659720943592	0.9997354281980588
10.339970220686602	0.9997370026512266
10.353280720429614	0.9997385663665668
10.366591220172625	0.9997401194269491
10.379901719915635	0.9997416619145268
10.393212219658647	0.9997431939107446
10.406522719401657	0.9997447154963448
10.419833219144667	0.9997462267513739
10.433143718887678	0.99974772775519
10.44645421863069	0.9997492185864686
10.4597647183737	0.9997506993232094
10.47307521811671	0.9997521700427427
10.486385717859722	0.999753630821736
10.499696217602732	0.9997550817361999
10.513006717345743	0.9997565228614946
10.526317217088753	0.9997579542723362
10.539627716831765	0.9997593760428023
10.552938216574775	0.9997607882463384
10.566248716317785	0.9997621909557642
10.579559216060797	0.9997635842432788
10.592869715803808	0.999764968180467
10.606180215546818	0.999766342838305
10.619490715289828	0.9997677082871664
10.63280121503284	0.9997690645968272
10.64611171477585	0.9997704118364722
10.65942221451886	0.9997717500747001
10.672732714261873	0.9997730793795289
10.686043214004883	0.9997743998184018
10.699353713747893	0.9997757114581923
10.712664213490903	0.9997770143652095
10.725974713233915	0.9997783086052036
10.739285212976926	0.9997795942433707
10.752595712719936	0.9997808713443584
10.765906212462948	0.999782139972271
10.779216712205958	0.9997834001906738
10.792527211948968	0.9997846520625991
10.805837711691979	0.9997858956505508
10.81914821143499	0.9997871310165084
10.832458711178	0.9997883582219338
