Gc(J/m^2)	probability_density
2.4202228735952076	0.05085565004800352
2.4335333733382183	0.05001322397526461
2.446843873081229	0.04918694428249818
2.4601543728242397	0.048376459828891286
2.4734648725672503	0.04758142797774466
2.4867753723102615	0.046801514371511366
2.500085872053272	0.04603639271318964
2.513396371796283	0.0452857445538839
2.5267068715392935	0.04454925908635385
2.540017371282304	0.04382663294437686
2.553327871025315	0.043117570007753056
2.5666383707683256	0.04242178121278832
2.5799488705113367	0.04173898436809425
2.5932593702543474	0.041068903975550505
2.606569869997358	0.040411271056276656
2.6198803697403688	0.03976582298146862
2.6331908694833794	0.03913230330795574
2.64650136922639	0.038510461618341124
2.659811868969401	0.03790005336559084
2.673122368712412	0.037300839721941675
2.6864328684554226	0.03671258743200124
2.6997433681984333	0.03613506866991771
2.713053867941444	0.035568060900500714
2.7263643676844547	0.035011346744177135
2.7396748674274654	0.03446471384567068
2.752985367170476	0.0339279547462964
2.766295866913487	0.03340086675976457
2.779606366656498	0.0328832518513919
2.7929168663995085	0.03237491652062111
2.806227366142519	0.03187567168675242
2.81953786588553	0.03138533257779401
2.8328483656285406	0.030903718622340457
2.8461588653715513	0.030430653344392235
2.8594693651145624	0.02996596426103023
2.872779864857573	0.02950948278286361
2.8860903646005838	0.029061044117169976
2.8994008643435945	0.028620487173651222
2.912711364086605	0.028187654472728998
2.926021863829616	0.027762392056306883
2.939332363572627	0.027344549400928675
2.9526428633156376	0.026933979333263653
2.9659533630586483	0.026530537947852418
2.979263862801659	0.02613408452704857
2.9925743625446697	0.025744481463093428
3.0058848622876804	0.025361594182262966
3.019195362030691	0.024985291071027822
3.032505861773702	0.024615443404169667
3.045816361516713	0.02425192527479737
3.0591268612597236	0.02389461352620992
3.0724373610027342	0.023543387685553824
3.085747860745745	0.02319812989922347
3.0990583604887556	0.02285872486995624
3.1123688602317663	0.022525059795573815
3.1256793599747774	0.022197024309323993
3.138989859717788	0.021874510421777824
3.152300359460799	0.021557412464237962
3.1656108592038095	0.021245627033617005
3.17892135894682	0.02093905293874382
3.192231858689831	0.02063759114805835
3.2055423584328415	0.020341144738656405
3.2188528581758526	0.02004961884664658
3.2321633579188633	0.019762920618783215
3.245473857661874	0.019480959165339675
3.2587843574048847	0.01920364551418817
3.2720948571478954	0.018930892566052286
3.285405356890906	0.0186626150509003
3.2987158566339168	0.01839872948544763
3.312026356376928	0.018139154131738257
3.3253368561199386	0.017883808956775337
3.3386473558629493	0.017632615593172304
3.35195785560596	0.017385497300796783
3.3652683553489706	0.0171423789293801
3.3785788550919813	0.016903186882066264
3.391889354834992	0.016667849079874626
3.405199854578003	0.016436294927051905
3.418510354321014	0.016208455277289133
3.4318208540640245	0.01598426240078043
3.445131353807035	0.015763649952100642
3.458441853550046	0.015546552938880265
3.4717523532930565	0.01533290769125572
3.485062853036067	0.015122651832074615
3.4983733527790783	0.014915724247835752
3.511683852522089	0.014712065060343952
3.5249943522650997	0.014511615599061074
3.5383048520081104	0.014314318374134513
3.551615351751121	0.014120117050085151
3.5649258514941318	0.013928956420137379
3.5782363512371425	0.01374078238117431
3.5915468509801536	0.013555541909301524
3.6048573507231643	0.013373183036003317
3.618167850466175	0.013193654824876087
3.6314783502091856	0.01301690734892348
3.6447888499521963	0.012842891668398769
3.658099349695207	0.012671559809180066
3.6714098494382177	0.01250286474166454
3.684720349181229	0.012336760360168066
3.6980308489242395	0.012173201462817253
3.71134134866725	0.012012143731921002
3.724651848410261	0.011853543714809242
3.7379623481532716	0.011697358805126904
3.7512728478962822	0.011543547224571063
3.764583347639293	0.011392068005060174
3.777893847382304	0.011242880971324318
3.7912043471253147	0.011095946723905258
3.8045148468683254	0.010951226622556423
3.817825346611336	0.010808682770032118
3.831135846354347	0.010668277996256342
3.8444463460973575	0.010529975842861394
3.857756845840368	0.010393740548087088
3.8710673455833793	0.010259537032031155
3.88437784532639	0.010127330882242245
3.8976883450694007	0.00999708833964671
3.9109988448124113	0.009868776284800857
3.924309344555422	0.009742362224460463
3.9376198442984327	0.009617814278459513
3.9509303440414434	0.009495101166890663
3.9642408437844545	0.009374192197579633
3.977551343527465	0.009255057253846323
3.990861843270476	0.009137666782545543
4.004172343013487	0.009021991782380367
4.017482842756497	0.008908003792481365
4.030793342499508	0.00879567488124513
4.044103842242518	0.008684977635425813
4.057414341985529	0.008575885149473156
4.0707248417285395	0.008468371015111359
4.084035341471551	0.008362409311152475
4.097345841214562	0.008257974593538893
4.110656340957572	0.008155041885609136
4.123966840700583	0.008053586668581622
4.137277340443593	0.007953584872250946
4.1505878401866045	0.007855012865891797
4.163898339929615	0.007757847449365116
4.177208839672626	0.007662065844421849
4.190519339415637	0.007567645686199455
4.203829839158647	0.007474565014906581
4.217140338901658	0.007382802267691148
4.230450838644669	0.007292336270687796
4.24376133838768	0.007203146231240053
4.25707183813069	0.007115211730293362
4.270382337873701	0.0070285127149545094
4.283692837616712	0.006943029491213919
4.2970033373597225	0.006858742716826601
4.310313837102734	0.006775633394348102
4.323624336845744	0.006693682864321874
4.336934836588755	0.0066128727986143445
4.350245336331765	0.006533185193894269
4.363555836074776	0.0064546023652529766
4.3768663358177875	0.006377106939962132
4.390176835560798	0.006300681851365908
4.403487335303809	0.006225310332904236
4.416797835046819	0.006150975912264322
4.43010833478983	0.006077662405657124
4.4434188345328405	0.00600535391221623
4.456729334275852	0.005934034808515942
4.470039834018863	0.005863689743206092
4.483350333761873	0.005794303631760727
4.496660833504884	0.005725861651338016
4.509971333247894	0.0056583492357489724
4.5232818329909055	0.005591752070532277
4.536592332733916	0.0055260560881329555
4.549902832476927	0.005461247463182354
4.563213332219938	0.005397312607877278
4.576523831962948	0.005334238167455848
4.589834331705959	0.005272011015767947
4.60314483144897	0.005210618250938231
4.616455331191981	0.005150047191119302
4.629765830934991	0.0050902853703333065
4.643076330678002	0.005031320534399738
4.656386830421013	0.004973140636947689
4.669697330164023	0.004915733835510413
4.683007829907035	0.0048590884877005485
4.696318329650045	0.004803193147464138
4.709628829393056	0.004748036561411554
4.722939329136066	0.0046936076652238515
4.736249828879077	0.004639895580132572
4.749560328622088	0.004586889609471627
4.762870828365099	0.004534579235299469
4.77618132810811	0.00448295411509007
4.78949182785112	0.004432004078491234
4.802802327594131	0.0043817191241485335
4.816112827337141	0.0043320894165937655
4.8294233270801525	0.004283105283196164
4.842733826823164	0.004234757211175221
4.856044326566174	0.004187035844673595
4.869354826309185	0.004139931981888998
4.882665326052195	0.004093436572263497
4.895975825795206	0.004047540713729216
4.909286325538217	0.004002235650009069
4.922596825281228	0.003957512767971411
4.935907325024239	0.003913363595037339
4.949217824767249	0.003869779796639568
4.96252832451026	0.0038267531737317746
4.9758388242532705	0.0037842756603473026
4.989149323996282	0.003742339321206096
5.002459823739292	0.0037009363493689124
5.015770323482303	0.0036600590639378067
5.029080823225314	0.003619699907801782
5.042391322968324	0.003579851445426773
5.0557018227113355	0.0035405063606888986
5.069012322454346	0.0035016574547501473
5.082322822197357	0.0034632976439755527
5.095633321940367	0.0034254199578909583
5.108943821683378	0.0033880175371805575
5.122254321426389	0.003351083631723316
5.1355648211694	0.003314611598667497
5.148875320912411	0.0032785949005424424
5.162185820655421	0.0032430271034068706
5.175496320398432	0.003207901875032858
5.188806820141442	0.003173212983124856
5.2021173198844535	0.0031389542935728815
5.215427819627465	0.0031051197687392584
5.228738319370475	0.0030717034657781975
5.242048819113486	0.0030386995349874655
5.255359318856496	0.0030061022181915808
5.268669818599507	0.002973905847155763
5.281980318342518	0.002942104842030098
5.295290818085529	0.0029106937098232265
5.30860131782854	0.0028796670429049698
5.32191181757155	0.0028490195175373168
5.335222317314561	0.002818745892433134
5.348532817057571	0.0027888410073420907
5.361843316800583	0.002759299781663165
5.375153816543593	0.00273011721308328
5.388464316286604	0.0027012883762414295
5.401774816029615	0.0026728084214178984
5.415085315772625	0.002644672573247908
5.428395815515636	0.002616876129459338
5.441706315258647	0.002589414459633958
5.455016815001658	0.0025622830039916853
5.468327314744668	0.002535477272197441
5.481637814487679	0.0025089928421901282
5.49494831423069	0.002482825359033276
5.5082588139737005	0.002456970533786933
5.521569313716712	0.0024314241424003686
5.534879813459722	0.0024061820246251563
5.548190313202733	0.0023812400829482583
5.561500812945743	0.002356594281544684
5.574811312688754	0.0023322406452493355
5.5881218124317655	0.0023081752585476763
5.601432312174776	0.002284394264584838
5.614742811917787	0.002260893864192743
5.628053311660797	0.0022376703149350253
5.641363811403808	0.0022147199301692138
5.6546743111468185	0.0021920390781260055
5.66798481088983	0.0021696241810051737
5.681295310632841	0.0021474717140878277
5.694605810375851	0.002125578204864724
5.707916310118862	0.0021039402321802493
5.721226809861872	0.00208255442539185
5.7345373096048835	0.002061417463544532
5.747847809347895	0.0020405260745601614
5.761158309090905	0.0020198770344413285
5.774468808833916	0.001999467166489367
5.787779308576926	0.001979293340536406
5.801089808319937	0.001959352472191071
5.814400308062948	0.0019396415220975817
5.827710807805959	0.0019201574952080534
5.84102130754897	0.0019008974400676914
5.85433180729198	0.001881858448112597
5.867642307034991	0.0018630376529800506
5.8809528067780015	0.0018444322298309247
5.894263306521013	0.0018260393946840374
5.907573806264023	0.0018078564037622314
5.920884306007034	0.0017898805528499282
5.934194805750045	0.0017721091766619494
5.947505305493055	0.0017545396482233691
5.9608158052360665	0.001737169378260248
5.974126304979077	0.00171999581460096
5.987436804722088	0.001703016441587958
6.000747304465098	0.001686228779499808
6.014057804208109	0.001669630383983179
6.02736830395112	0.0016532188454947937
6.040678803694131	0.0016369917887529466
6.053989303437142	0.0016209468721985422
6.067299803180152	0.001605081787465454
6.080610302923163	0.0015893942588599593
6.093920802666173	0.0015738820428491938
6.107231302409184	0.0015585429275583238
6.120541802152196	0.0015433747322764137
6.133852301895206	0.001528375306970697
6.147162801638217	0.0015135425318091866
6.160473301381227	0.0014988743166914251
6.173783801124238	0.0014843686007872225
6.1870943008672485	0.0014700233520832844
6.20040480061026	0.0014558365669374786
6.213715300353271	0.0014418062696407222
6.227025800096281	0.0014279305119862698
6.240336299839292	0.0014142073728462784
6.253646799582302	0.001400634957755538
6.2669572993253135	0.0013872113985022134
6.280267799068324	0.0013739348527254756
6.293578298811335	0.0013608035035199085
6.306888798554346	0.0013478155590465426
6.320199298297356	0.0013349692521504198
6.333509798040367	0.0013222628399845399
6.346820297783378	0.0013096946036401226
6.360130797526389	0.0012972628477829992
6.373441297269399	0.0012849659002960952
6.38675179701241	0.0012728021119278385
6.400062296755421	0.001260769855946419
6.4133727964984315	0.0012488675277997803
6.426683296241443	0.0012370935447812252
6.439993795984453	0.0012254463457005886
6.453304295727464	0.0012139243905607935
6.466614795470474	0.001202526160239765
6.479925295213485	0.0011912501561775841
6.4932357949564965	0.0011800949000687676
6.506546294699507	0.0011690589335596096
6.519856794442518	0.0011581408179504747
6.533167294185528	0.0011473391339029662
6.546477793928539	0.001136652481151885
6.5597882936715495	0.0011260794782218845
6.573098793414561	0.0011156187621487173
6.586409293157572	0.001105268988205066
6.599719792900582	0.0010950288296307834
6.613030292643593	0.001084896977367531
6.626340792386603	0.0010748721397976972
6.6396512921296145	0.0010649530424875625
6.652961791872625	0.001055138427934588
6.666272291615636	0.0010454270553187908
6.679582791358647	0.001035817700258122
6.692893291101657	0.0010263091545677776
6.706203790844668	0.0010169002260233648
6.719514290587679	0.0010075897381278843
6.73282479033069	0.0009983765298824125
6.7461352900737	0.0009892594555604936
6.759445789816711	0.0009802373844860779
6.772756289559722	0.0009713092008150472
6.786066789302732	0.0009624738033201952
6.799377289045744	0.0009537301051796226
6.812687788788754	0.0009450770337685066
6.825998288531765	0.0009365135304541478
6.839308788274775	0.000928038550394282
6.852619288017786	0.0009196510623385685
6.865929787760797	0.0009113500484332122
6.879240287503808	0.0009031345040286628
6.892550787246819	0.000895003437490342
6.905861286989829	0.0008869558700123533
6.91917178673284	0.0008789908354340902
6.93248228647585	0.0008711073800597501
6.9457927862188615	0.0008633045624806431
6.959103285961873	0.0008555814534002998
6.972413785704883	0.0008479371354622973
6.985724285447894	0.0008403707030807604
6.999034785190904	0.000832881262273517
7.012345284933915	0.0008254679304978336
7.025655784676926	0.000818129836488705
7.038966284419937	0.0008108661200996457
7.052276784162948	0.000803675932145946
7.065587283905958	0.0007965584342503519
7.078897783648969	0.000789512798691128
7.0922082833919795	0.0007825382082524482
7.105518783134991	0.0007756338560771099
7.118829282878001	0.0007687989455214924
7.132139782621012	0.0007620326900127487
7.145450282364023	0.0007553343129081877
7.158760782107033	0.0007487030473568076
7.1720712818500445	0.000742138136162933
7.185381781593055	0.0007356388316519541
7.198692281336066	0.0007292043955380963
7.212002781079076	0.0007228340987942051
7.225313280822087	0.0007165272215235177
7.238623780565098	0.0007102830528333638
7.251934280308109	0.0007041008907108045
7.26524478005112	0.0006979800419001289
7.27855527979413	0.0006919198217822236
7.291865779537141	0.0006859195542557413
7.305176279280151	0.0006799785716200918
7.3184867790231625	0.0006740962144601532
7.331797278766174	0.0006682718315327522
7.345107778509184	0.0006625047796548384
7.358418278252195	0.0006567944235933161
7.371728777995205	0.0006511401359565592
7.385039277738216	0.0006455412970875169
7.398349777481227	0.0006399972949584394
7.411660277224238	0.0006345075250671581
7.424970776967249	0.0006290713903349141
7.438281276710259	0.0006236883010057169
7.45159177645327	0.0006183576745471793
7.46490227619628	0.0006130789355528386
7.478212775939292	0.0006078515156459215
7.491523275682302	0.0006026748533845256
7.504833775425313	0.000597548394168209
7.518144275168324	0.0005924715901459589
7.531454774911334	0.0005874439001255137
7.544765274654345	0.0005824647894840146
7.558075774397356	0.000577533730079978
7.571386274140367	0.0005726502001665626
7.584696773883377	0.0005678136843060969
7.598007273626388	0.0005630236732858651
7.611317773369399	0.0005582796640351236
7.6246282731124095	0.0005535811595433296
7.637938772855421	0.0005489276687795582
7.651249272598431	0.000544318706613103
7.664559772341442	0.0005397537937352131
7.677870272084452	0.0005352324565819894
7.691180771827463	0.0005307542272583829
7.7044912715704745	0.0005263186434633027
7.717801771313485	0.0005219252484158005
7.731112271056496	0.0005175735907823301
7.744422770799506	0.0005132632246050499
7.757733270542517	0.0005089937092311621
7.7710437702855275	0.00050476460924327
7.784354270028539	0.0005005754943907331
7.79766476977155	0.0004964259395220109
7.81097526951456	0.0004923155245179754
7.824285769257571	0.000488243834226177
7.837596269000581	0.0004842104583960568
7.8509067687435925	0.000480214991615076
7.864217268486603	0.0004762570332457652
7.877527768229614	0.0004723361873636596
7.890838267972625	0.0004684520626961312
7.904148767715635	0.0004646042725620792
7.917459267458646	0.0004607924348124829
7.930769767201657	0.00045701617177179143
7.944080266944668	0.0004532751101801504
7.957390766687678	0.0004495688811364401
7.970701266430689	0.00044589712004212165
7.9840117661737	0.0004422594665458733
7.9973222659167105	0.0004386555644890072
8.010632765659722	0.0004350850618516507
8.023943265402732	0.000431547610699694
8.037253765145744	0.0004280428671324727
8.050564264888754	0.0004245704912311843
8.063874764631766	0.0004211301470080333
8.077185264374776	0.0004177215023560827
8.090495764117787	0.0004143442289998048
8.103806263860797	0.0004109980024463257
8.117116763603809	0.00040768250193734415
8.130427263346819	0.00040439741040173004
8.14373776308983	0.0004011424144087618
8.157048262832841	0.000397917204122036
8.170358762575852	0.0003947214732539963
8.183669262318862	0.0003915549190211079
8.196979762061872	0.0003884172420996381
8.210290261804884	0.0003853081465820566
8.223600761547894	0.00038222733993403715
8.236911261290905	0.0003791745329520425
8.250221761033917	0.0003761494397215068
8.263532260776927	0.0003731517775755803
8.276842760519937	0.0003701812670544468
8.290153260262947	0.0003672376318651991
8.30346376000596	0.000364320598842263
8.31677425974897	0.0003614298979083602
8.33008475949198	0.00035856526203600437
8.343395259234992	0.00035572642720952974
8.356705758978002	0.00035291313238763113
8.370016258721012	0.0003501251194664102
8.383326758464023	0.00034736213324293306
8.396637258207035	0.000344623921379277
8.409947757950045	0.00034191023436706743
8.423258257693055	0.0003392208254924915
8.436568757436067	0.0003365554508017897
8.449879257179077	0.00033391386906721183
8.463189756922088	0.0003312958417534302
8.476500256665098	0.00032870113298440965
8.48981075640811	0.0003261295095107208
8.50312125615112	0.00032358074067729696
8.51643175589413	0.00032105459839161803
8.529742255637142	0.0003185508570923222
8.543052755380153	0.00031606929371824855
8.556363255123163	0.0003136096876778782
8.569673754866173	0.00031117182081919636
8.582984254609185	0.00030875547739995065
8.596294754352195	0.0003063604440583089
8.609605254095205	0.00030398650978390635
8.622915753838218	0.0003016334658892776
8.636226253581228	0.0002993011059816726
8.649536753324238	0.00029698922593524116
8.662847253067248	0.0002946976238635879
8.67615775281026	0.0002924261000926935
8.68946825255327	0.0002901744571341941
8.70277875229628	0.0002879424996590067
8.716089252039293	0.00028573003447131105
8.729399751782303	0.00028353687048287304
8.742710251525313	0.0002813628186877015
8.756020751268323	0.0002792076921370426
8.769331251011335	0.0002770713059147021
8.782641750754346	0.0002749534771126934
8.795952250497356	0.00027285402480719504
8.809262750240368	0.0002707727700348387
8.822573249983378	0.0002687095357692936
8.835883749726388	0.00026666414689816345
8.849194249469399	0.0002646364302001854
8.86250474921241	0.0002626262143227201
8.875815248955421	0.00026063332975954267
8.889125748698431	0.00025865760882891727
8.902436248441443	0.00025669888565195686
8.915746748184453	0.00025475699613126664
8.929057247927464	0.0002528317779298589
8.942367747670474	0.00025092307045034793
8.955678247413486	0.00024903071481440945
8.968988747156496	0.00024715455384250265
8.982299246899506	0.00024529443203385987
8.995609746642518	0.00024345019554673235
9.008920246385529	0.00024162169217888528
9.022230746128539	0.00023980877134835302
9.03554124587155	0.00023801128407442942
9.048851745614561	0.00023622908295891306
9.062162245357571	0.00023446202216758835
9.075472745100582	0.0002327099574119415
9.088783244843594	0.00023097274593111093
9.102093744586604	0.00022925024647407473
9.115404244329614	0.00022754231928205315
9.128714744072624	0.00022584882607114916
9.142025243815636	0.00022416963001519607
9.155335743558647	0.00022250459572883692
9.168646243301657	0.00022085358925080483
9.181956743044669	0.00021921647802742905
9.19526724278768	0.00021759313089633856
9.20857774253069	0.0002159834180703789
9.2218882422737	0.0002143872111217305
9.235198742016712	0.00021280438296622574
9.248509241759722	0.00021123480784786706
9.261819741502732	0.00020967836132353588
9.275130241245744	0.00020813492024790014
9.288440740988754	0.00020660436275850413
9.301751240731765	0.0002050865682610519
9.315061740474775	0.0002035814174148716
9.328372240217787	0.0002020887921185638
9.341682739960797	0.0002006085754958284
9.354993239703807	0.00019914065188146886
9.36830373944682	0.00019768490680757128
9.38161423918983	0.00019624122698985814
9.39492473893284	0.0001948095003142066
9.40823523867585	0.0001933896158233417
9.421545738418862	0.00019198146370368797
9.434856238161872	0.00019058493527239175
9.448166737904883	0.00018919992296449674
9.461477237647895	0.00018782632032028423
9.474787737390905	0.00018646402197277067
9.488098237133915	0.00018511292363535133
9.501408736876925	0.00018377292208960895
9.514719236619937	0.00018244391517326274
9.528029736362948	0.0001811258017682717
9.541340236105958	0.00017981848178908185
9.55465073584897	0.00017852185617101885
9.56796123559198	0.00017723582685882377
9.58127173533499	0.0001759602967953282
9.594582235078	0.00017469516991026895
9.607892734821013	0.0001734403511092401
9.621203234564023	0.0001721957462627812
9.634513734307033	0.00017096126219559555
9.647824234050045	0.00016973680667590316
9.661134733793055	0.00016852228840492293
9.674445233536066	0.00016731761700648158
9.687755733279076	0.00016612270301675163
9.701066233022088	0.00016493745787411109
9.714376732765098	0.0001637617939091291
9.727687232508108	0.00016259562433467085
9.74099773225112	0.0001614388632361237
9.75430823199413	0.0001602914255617418
9.76761873173714	0.0001591532271131073
9.780929231480151	0.00015802418453570363
9.794239731223163	0.00015690421530960947
9.807550230966173	0.00015579323774029874
9.820860730709184	0.00015469117094955335
9.834171230452196	0.00015359793486648633
9.847481730195206	0.00015251345021867073
9.860792229938216	0.0001514376385233776
9.874102729681226	0.0001503704220789181
9.887413229424238	0.0001493117239560855
9.900723729167249	0.00014826146798970784
9.914034228910259	0.00014721957877029303
9.92734472865327	0.00014618598163577945
9.940655228396281	0.0001451606026633829
9.953965728139291	0.00014414336866153972
9.967276227882301	0.00014313420716194754
9.980586727625314	0.0001421330464117013
9.993897227368324	0.00014113981536551965
10.007207727111334	0.0001401544436780655
10.020518226854346	0.00013917686169636029
10.033828726597356	0.0001382070004522817
10.047139226340366	0.00013724479165515727
10.060449726083377	0.00013629016768443896
10.073760225826389	0.00013534306158247017
10.087070725569399	0.00013440340704733362
10.10038122531241	0.00013347113842578705
10.113691725055421	0.0001325461907062767
10.127002224798431	0.0001316284995120413
10.140312724541442	0.000130718001094288
10.153623224284452	0.00012981463232545593
10.166933724027464	0.00012891833069255228
10.180244223770474	0.00012802903429057295
10.193554723513484	0.00012714668181599499
10.206865223256496	0.00012627121256034726
10.220175722999507	0.00012540256640385553
10.233486222742517	0.00012454068380916256
10.246796722485527	0.00012368550581512143
10.26010722222854	0.00012283697403066
10.27341772197155	0.0001219950306287164
10.28672822171456	0.00012115961834024748
10.300038721457572	0.0001203306804483041
10.313349221200582	0.00011950816078217694
10.326659720943592	0.00011869200371160911
10.339970220686602	0.00011788215414107497
10.353280720429614	0.00011707855750412837
10.366591220172625	0.00011628115975781179
10.379901719915635	0.0001154899073771337
10.393212219658647	0.00011470474734960666
10.406522719401657	0.00011392562716985035
10.419833219144667	0.00011315249483425639
10.433143718887678	0.00011238529883571288
10.44645421863069	0.00011162398815839189
10.4597647183737	0.00011086851227259458
10.47307521811671	0.00011011882112965634
10.486385717859722	0.00010937486515691104
