layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 0.100000 247.000000 
1.000000 0.900000 247.000000 
1.000000 10.000000 162.000000 
1.000000 3.000000 201.000000 
1.000000 8.000000 217.000000 
1.000000 6.000000 212.000000 
1.000000 5.000000 221.000000 
2.000000 4.000000 255.000000 
3.000000 2.000000 -999.000000 
3.000000 14.000000 -999.000000 
3.000000 5.000000 -999.000000 
3.000000 6.000000 -999.000000 
