layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 5.000000 100.000000 
1.000000 10.000000 160.000000 
1.000000 20.000000 190.000000 
2.000000 1.000000 -999.000000 
3.000000 16.000000 270.000000 
3.000000 13.000000 250.000000 
3.000000 1.000000 -999.000000 
3.000000 40.000000 240.000000 
