layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 1.000000 97.000000 
1.000000 10.000000 97.000000 
1.000000 16.000000 175.000000 
1.000000 1.000000 199.000000 
1.000000 10.000000 199.000000 
1.000000 1.000000 245.000000 
1.000000 4.000000 245.000000 
1.000000 1.000000 247.000000 
1.000000 10.000000 247.000000 
2.000000 4.000000 247.000000 
3.000000 9.000000 -999.000000 
3.000000 21.000000 -999.000000 
