layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 2.000000 68.592228 
1.000000 4.000000 68.592228 
1.000000 8.000000 68.592228 
1.000000 5.000000 151.868726 
1.000000 6.000000 223.353259 
1.000000 11.000000 276.285160 
1.000000 8.000000 320.033309 
1.000000 4.000000 340.725187 
1.000000 7.000000 346.971914 
2.000000 1.000000 346.043935 
3.000000 9.000000 346.043935 
