layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 13.000000 121.000000 
1.000000 2.500000 194.000000 
1.000000 2.500000 198.000000 
1.000000 0.500000 359.000000 
1.000000 5.500000 359.000000 
1.000000 3.000000 285.000000 
1.000000 1.000000 429.000000 
1.000000 4.000000 270.000000 
1.000000 10.000000 288.000000 
1.000000 0.500000 620.000000 
2.000000 9.500000 252.000000 
3.000000 10.000000 284.000000 
