layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 5.000000 152.122449 
1.000000 2.000000 139.000000 
1.000000 19.000000 131.263158 
1.000000 21.000000 246.142857 
1.000000 20.000000 316.400000 
1.000000 5.000000 330.600000 
1.000000 17.000000 333.588235 
1.000000 14.000000 400.928571 
1.000000 32.000000 398.625000 
1.000000 10.000000 298.800000 
1.000000 0.500000 354.000000 
2.000000 28.500000 308.266667 
3.000000 3.000000 -999.000000 
