layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 1.000000 127.000000 
1.000000 5.000000 127.000000 
1.000000 7.000000 112.000000 
1.000000 6.000000 169.000000 
1.000000 10.000000 155.000000 
1.000000 7.000000 210.000000 
1.000000 2.000000 183.000000 
2.000000 1.000000 310.000000 
3.000000 7.000000 310.000000 
3.000000 5.000000 333.000000 
3.000000 11.000000 249.000000 
