layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 5.000000 120.000000 
1.000000 2.000000 149.200000 
1.000000 1.000000 134.700000 
1.000000 7.000000 140.957143 
1.000000 18.000000 138.400000 
1.000000 5.000000 134.700000 
1.000000 0.200000 232.700000 
1.000000 0.800000 232.700000 
1.000000 3.000000 163.400000 
2.000000 1.000000 224.600000 
3.000000 7.000000 231.100000 
3.000000 10.000000 256.600000 
