layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 2.000000 235.758596 
1.000000 4.000000 235.758596 
1.000000 8.000000 235.758596 
1.000000 5.000000 228.444522 
1.000000 6.000000 237.525957 
1.000000 11.000000 286.644539 
1.000000 8.000000 344.926230 
1.000000 4.000000 352.344310 
1.000000 7.000000 355.307151 
2.000000 1.000000 350.047122 
3.000000 9.000000 350.047122 
