layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 1.000000 190.000000 
1.000000 3.000000 190.000000 
1.000000 6.000000 190.000000 
1.000000 1.000000 190.000000 
1.000000 14.000000 250.000000 
1.000000 16.000000 280.000000 
1.000000 30.000000 340.000000 
2.000000 2.000000 -999.000000 
3.000000 21.000000 330.000000 
3.000000 37.000000 260.000000 
