layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 6.000000 164.000000 
1.000000 13.000000 164.000000 
2.000000 0.500000 164.000000 
3.000000 5.500000 127.000000 
3.000000 13.000000 127.000000 
3.000000 8.000000 127.000000 
3.000000 4.000000 127.000000 
3.000000 2.000000 -999.000000 
3.000000 8.000000 -999.000000 
3.000000 2.000000 -999.000000 
