layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 11.000000 -999.000000 
1.000000 3.000000 -999.000000 
1.000000 0.300000 -999.000000 
1.000000 0.700000 -999.000000 
1.000000 5.000000 -999.000000 
1.000000 15.000000 -999.000000 
1.000000 23.000000 -999.000000 
1.000000 2.000000 -999.000000 
2.000000 0.500000 -999.000000 
3.000000 2.500000 -999.000000 
3.000000 14.000000 -999.000000 
3.000000 6.000000 -999.000000 
3.000000 37.000000 -999.000000 
