layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 0.300000 274.000000 
1.000000 1.700000 274.000000 
1.000000 0.500000 274.000000 
1.000000 1.500000 274.000000 
1.000000 3.000000 230.000000 
1.000000 9.000000 242.444444 
1.000000 16.000000 331.000000 
1.000000 12.000000 269.000000 
1.000000 1.000000 280.000000 
2.000000 3.000000 280.000000 
3.000000 5.000000 252.000000 
3.000000 14.000000 -999.000000 
