layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 2.000000 236.220102 
1.000000 4.000000 236.220102 
1.000000 8.000000 236.220102 
1.000000 5.000000 235.273663 
1.000000 6.000000 233.614572 
1.000000 11.000000 288.146447 
1.000000 8.000000 343.226003 
1.000000 4.000000 350.234091 
1.000000 7.000000 361.707128 
2.000000 1.000000 333.082245 
3.000000 9.000000 333.082245 
