layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 0.200000 123.000000 
1.000000 1.800000 123.000000 
1.000000 0.500000 123.000000 
1.000000 9.500000 137.000000 
1.000000 8.000000 187.000000 
1.000000 3.000000 184.000000 
2.000000 1.000000 208.000000 
3.000000 9.000000 208.000000 
3.000000 0.100000 281.000000 
3.000000 1.400000 281.000000 
3.000000 16.500000 245.000000 
3.000000 6.000000 259.000000 
3.000000 4.000000 259.000000 
