layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 1.000000 310.000000 
1.000000 3.000000 310.000000 
1.000000 7.000000 164.000000 
1.000000 0.300000 164.000000 
1.000000 7.700000 190.000000 
1.000000 6.000000 207.000000 
1.000000 1.000000 300.000000 
1.000000 1.000000 300.000000 
1.000000 8.000000 227.000000 
1.000000 10.000000 252.000000 
1.000000 9.000000 273.000000 
1.000000 0.200000 -999.000000 
2.000000 0.800000 -999.000000 
3.000000 16.000000 -999.000000 
