layer_ID[1=slab,2=WL,3=substratum] thickness[cm] density[kg/m3] 
1.000000 1.000000 315.790000 
1.000000 2.000000 315.790000 
1.000000 27.000000 337.231852 
1.000000 1.000000 368.420000 
2.000000 5.000000 368.420000 
3.000000 19.000000 368.420000 
3.000000 30.000000 -999.000000 
3.000000 28.000000 -999.000000 
3.000000 7.000000 -999.000000 
